https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDC,Volume USDT,tradecount
1614906000000,2021-03-05 01:00:00,USDC/USDT,1.00030000,1.00060000,1.00020000,1.00040000,7505175.86000000,7508734.05283300,2700
1614902400000,2021-03-05 00:00:00,USDC/USDT,1.00020000,1.00040000,1.00010000,1.00030000,5898357.27000000,5899634.82674200,2236
1614898800000,2021-03-04 23:00:00,USDC/USDT,1.00040000,1.00050000,1.00020000,1.00030000,2534322.24000000,2535392.11033000,1158
1614895200000,2021-03-04 22:00:00,USDC/USDT,1.00040000,1.00070000,1.00040000,1.00050000,15220312.16000000,15227962.32220500,4419
1614891600000,2021-03-04 21:00:00,USDC/USDT,1.00040000,1.00050000,1.00030000,1.00040000,17808423.01000000,17815538.59145200,3608
1614888000000,2021-03-04 20:00:00,USDC/USDT,1.00040000,1.00040000,1.00030000,1.00030000,4360697.87000000,4362242.87387400,1998
1614884400000,2021-03-04 19:00:00,USDC/USDT,1.00050000,1.00070000,1.00000000,1.00040000,8585504.11000000,8588460.99903000,2415
1614880800000,2021-03-04 18:00:00,USDC/USDT,1.00020000,1.00070000,1.00000000,1.00040000,21772174.06000000,21778813.93260500,4638
1614877200000,2021-03-04 17:00:00,USDC/USDT,1.00000000,1.00020000,0.99980000,1.00020000,9029723.42000000,9030290.73225700,2961
1614873600000,2021-03-04 16:00:00,USDC/USDT,0.99990000,1.00000000,0.99970000,0.99990000,6739931.04000000,6738865.45869300,2344
1614870000000,2021-03-04 15:00:00,USDC/USDT,0.99960000,1.00010000,0.99960000,0.99990000,6330141.00000000,6329828.99046800,2160
1614866400000,2021-03-04 14:00:00,USDC/USDT,0.99950000,0.99970000,0.99940000,0.99960000,9334816.10000000,9330404.94443100,3796
1614862800000,2021-03-04 13:00:00,USDC/USDT,0.99950000,0.99970000,0.99940000,0.99950000,7121549.03000000,7118356.83275300,2317
1614859200000,2021-03-04 12:00:00,USDC/USDT,0.99950000,0.99960000,0.99920000,0.99950000,5019042.60000000,5016485.29602100,1439
1614855600000,2021-03-04 11:00:00,USDC/USDT,0.99950000,1.00000000,0.99940000,0.99950000,7692739.50000000,7689534.33661400,2067
1614852000000,2021-03-04 10:00:00,USDC/USDT,0.99980000,0.99990000,0.99910000,0.99950000,5953228.11000000,5950897.82693100,2217
1614848400000,2021-03-04 09:00:00,USDC/USDT,0.99960000,1.00000000,0.99920000,0.99970000,10876259.62000000,10872945.91565600,3133
1614844800000,2021-03-04 08:00:00,USDC/USDT,0.99960000,0.99970000,0.99910000,0.99960000,6686630.83000000,6683430.04618000,3768
1614841200000,2021-03-04 07:00:00,USDC/USDT,0.99970000,0.99980000,0.99940000,0.99950000,6064905.65000000,6062786.70688800,2292
1614837600000,2021-03-04 06:00:00,USDC/USDT,0.99970000,0.99980000,0.99950000,0.99970000,5638690.24000000,5636571.64556300,2173
1614834000000,2021-03-04 05:00:00,USDC/USDT,0.99980000,1.00000000,0.99960000,0.99960000,8447246.40000000,8445768.05712400,1811
1614830400000,2021-03-04 04:00:00,USDC/USDT,0.99960000,0.99980000,0.99910000,0.99980000,12070563.23000000,12064390.19541700,2648
1614826800000,2021-03-04 03:00:00,USDC/USDT,0.99960000,0.99990000,0.99950000,0.99960000,8040837.13000000,8037913.65219800,2319
1614823200000,2021-03-04 02:00:00,USDC/USDT,0.99960000,0.99970000,0.99950000,0.99960000,4904967.40000000,4903096.19170200,1562
1614819600000,2021-03-04 01:00:00,USDC/USDT,0.99960000,0.99970000,0.99950000,0.99960000,3614544.15000000,3613168.66140900,1547
1614816000000,2021-03-04 00:00:00,USDC/USDT,0.99950000,0.99970000,0.99920000,0.99960000,5795813.20000000,5792824.14265700,2670
1614812400000,2021-03-03 23:00:00,USDC/USDT,0.99970000,0.99970000,0.99910000,0.99950000,4209258.03000000,4207327.16345200,2561
1614808800000,2021-03-03 22:00:00,USDC/USDT,0.99990000,1.00000000,0.99960000,0.99970000,6335087.58000000,6333450.38621400,3732
1614805200000,2021-03-03 21:00:00,USDC/USDT,0.99980000,1.00000000,0.99980000,1.00000000,3377951.63000000,3377678.89333700,1187
1614801600000,2021-03-03 20:00:00,USDC/USDT,0.99960000,1.00000000,0.99960000,0.99980000,2649750.78000000,2649169.68695300,1253
1614798000000,2021-03-03 19:00:00,USDC/USDT,0.99940000,0.99980000,0.99930000,0.99970000,3659086.41000000,3657504.60611800,1778
1614794400000,2021-03-03 18:00:00,USDC/USDT,0.99940000,0.99950000,0.99930000,0.99940000,2045608.37000000,2044323.09321300,1236
1614790800000,2021-03-03 17:00:00,USDC/USDT,0.99940000,0.99950000,0.99910000,0.99940000,7831587.61000000,7825907.85557000,2965
1614787200000,2021-03-03 16:00:00,USDC/USDT,0.99950000,0.99970000,0.99900000,0.99940000,7977777.93000000,7972798.68226400,4638
1614783600000,2021-03-03 15:00:00,USDC/USDT,1.00010000,1.00010000,0.99940000,0.99950000,5506768.92000000,5505338.65709200,2776
1614780000000,2021-03-03 14:00:00,USDC/USDT,0.99970000,1.00010000,0.99900000,1.00010000,13514078.69000000,13512474.52953000,3308
1614776400000,2021-03-03 13:00:00,USDC/USDT,0.99940000,0.99980000,0.99900000,0.99970000,6877561.52000000,6873988.31829000,2595
1614772800000,2021-03-03 12:00:00,USDC/USDT,0.99950000,0.99960000,0.99930000,0.99940000,5454928.53000000,5451932.58889400,1633
1614769200000,2021-03-03 11:00:00,USDC/USDT,0.99920000,0.99960000,0.99910000,0.99950000,4172829.05000000,4170615.63317800,1773
1614765600000,2021-03-03 10:00:00,USDC/USDT,0.99940000,0.99940000,0.99900000,0.99910000,5442931.26000000,5438611.42055900,2935
1614762000000,2021-03-03 09:00:00,USDC/USDT,0.99940000,0.99970000,0.99930000,0.99930000,6140112.02000000,6136894.45040000,2229
1614758400000,2021-03-03 08:00:00,USDC/USDT,0.99920000,0.99950000,0.99900000,0.99930000,5660307.02000000,5655583.68999900,1962
1614754800000,2021-03-03 07:00:00,USDC/USDT,0.99930000,0.99930000,0.99910000,0.99920000,2437184.34000000,2435112.11885500,1330
1614751200000,2021-03-03 06:00:00,USDC/USDT,0.99940000,0.99950000,0.99890000,0.99930000,4544719.86000000,4541092.51169200,2318
1614747600000,2021-03-03 05:00:00,USDC/USDT,0.99930000,0.99940000,0.99920000,0.99940000,2221214.06000000,2219555.79450600,850
1614744000000,2021-03-03 04:00:00,USDC/USDT,0.99920000,0.99950000,0.99920000,0.99930000,5240152.19000000,5236351.65224100,1268
1614740400000,2021-03-03 03:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99930000,1371259.83000000,1370244.91691100,578
1614736800000,2021-03-03 02:00:00,USDC/USDT,0.99940000,0.99970000,0.99910000,0.99920000,4521662.40000000,4518281.77369800,1195
1614733200000,2021-03-03 01:00:00,USDC/USDT,0.99920000,0.99950000,0.99910000,0.99930000,2765013.20000000,2763044.96675700,1093
1614729600000,2021-03-03 00:00:00,USDC/USDT,0.99930000,0.99950000,0.99840000,0.99920000,6485182.80000000,6479468.03041900,1540
1614726000000,2021-03-02 23:00:00,USDC/USDT,0.99920000,0.99950000,0.99900000,0.99920000,4705833.17000000,4702082.75154000,1712
1614722400000,2021-03-02 22:00:00,USDC/USDT,0.99950000,0.99990000,0.99920000,0.99920000,4829619.29000000,4826807.33030800,2285
1614718800000,2021-03-02 21:00:00,USDC/USDT,0.99980000,0.99990000,0.99950000,0.99950000,2588618.53000000,2587786.78785500,1242
1614715200000,2021-03-02 20:00:00,USDC/USDT,0.99970000,0.99990000,0.99920000,0.99980000,7429431.44000000,7426484.64477900,2804
1614711600000,2021-03-02 19:00:00,USDC/USDT,0.99940000,0.99990000,0.99930000,0.99970000,4935775.90000000,4934155.19385300,1745
1614708000000,2021-03-02 18:00:00,USDC/USDT,0.99920000,0.99950000,0.99910000,0.99940000,4240480.23000000,4237723.93512600,1630
1614704400000,2021-03-02 17:00:00,USDC/USDT,0.99920000,0.99970000,0.99910000,0.99910000,7236079.83000000,7231248.62487700,3160
1614700800000,2021-03-02 16:00:00,USDC/USDT,0.99960000,0.99970000,0.99910000,0.99910000,11803647.64000000,11797411.99662700,4205
1614697200000,2021-03-02 15:00:00,USDC/USDT,0.99930000,1.00040000,0.99910000,0.99960000,22004901.48000000,21992937.94691200,2645
1614693600000,2021-03-02 14:00:00,USDC/USDT,0.99920000,0.99930000,0.99900000,0.99920000,7260843.04000000,7255175.68973800,1568
1614690000000,2021-03-02 13:00:00,USDC/USDT,0.99920000,0.99930000,0.99910000,0.99930000,5249316.90000000,5245243.66983700,996
1614686400000,2021-03-02 12:00:00,USDC/USDT,0.99910000,0.99980000,0.99910000,0.99910000,4893913.88000000,4890231.46045000,1833
1614682800000,2021-03-02 11:00:00,USDC/USDT,0.99920000,0.99930000,0.99910000,0.99910000,3215676.85000000,3213146.44211400,1221
1614679200000,2021-03-02 10:00:00,USDC/USDT,0.99930000,0.99940000,0.99860000,0.99930000,4124031.55000000,4120365.47008400,2563
1614675600000,2021-03-02 09:00:00,USDC/USDT,0.99930000,0.99950000,0.99930000,0.99930000,4064207.70000000,4061601.63264800,1577
1614672000000,2021-03-02 08:00:00,USDC/USDT,0.99930000,0.99940000,0.99920000,0.99940000,3278330.78000000,3276055.87232500,1425
1614668400000,2021-03-02 07:00:00,USDC/USDT,0.99920000,0.99930000,0.99910000,0.99920000,2956861.36000000,2954539.06174100,1414
1614664800000,2021-03-02 06:00:00,USDC/USDT,0.99930000,0.99930000,0.99900000,0.99930000,3318282.13000000,3315814.92677900,1830
1614661200000,2021-03-02 05:00:00,USDC/USDT,0.99920000,0.99940000,0.99910000,0.99920000,2552733.30000000,2550923.98492900,1412
1614657600000,2021-03-02 04:00:00,USDC/USDT,0.99940000,0.99940000,0.99910000,0.99920000,3340908.19000000,3338520.30777200,1474
1614654000000,2021-03-02 03:00:00,USDC/USDT,0.99910000,0.99950000,0.99910000,0.99940000,3420189.46000000,3417521.72391500,1296
1614650400000,2021-03-02 02:00:00,USDC/USDT,0.99900000,0.99920000,0.99870000,0.99910000,3882971.79000000,3879057.28009900,1837
1614646800000,2021-03-02 01:00:00,USDC/USDT,0.99870000,0.99940000,0.99870000,0.99890000,4579719.29000000,4575533.51796600,1525
1614643200000,2021-03-02 00:00:00,USDC/USDT,0.99890000,0.99910000,0.99870000,0.99880000,5121816.96000000,5116368.58147500,2776
1614639600000,2021-03-01 23:00:00,USDC/USDT,0.99900000,0.99920000,0.99810000,0.99900000,7251125.66000000,7242854.03032000,3035
1614636000000,2021-03-01 22:00:00,USDC/USDT,0.99890000,0.99900000,0.99870000,0.99890000,2715497.35000000,2712385.03143300,1277
1614632400000,2021-03-01 21:00:00,USDC/USDT,0.99850000,0.99910000,0.99790000,0.99880000,8152056.35000000,8140834.29005800,1905
1614628800000,2021-03-01 20:00:00,USDC/USDT,0.99920000,0.99930000,0.99840000,0.99860000,7433673.72000000,7425134.74086900,2474
1614625200000,2021-03-01 19:00:00,USDC/USDT,0.99890000,0.99920000,0.99880000,0.99910000,5022832.75000000,5017949.57826800,1755
1614621600000,2021-03-01 18:00:00,USDC/USDT,0.99880000,0.99910000,0.99870000,0.99900000,4455856.13000000,4451038.31985200,1528
1614618000000,2021-03-01 17:00:00,USDC/USDT,0.99840000,0.99900000,0.99800000,0.99880000,8789776.70000000,8777069.49809000,3110
1614614400000,2021-03-01 16:00:00,USDC/USDT,0.99800000,0.99870000,0.99790000,0.99850000,9496461.33000000,9480691.50889600,3897
1614610800000,2021-03-01 15:00:00,USDC/USDT,0.99870000,0.99870000,0.99760000,0.99800000,15490636.92000000,15462551.76433200,7187
1614607200000,2021-03-01 14:00:00,USDC/USDT,0.99840000,0.99920000,0.99840000,0.99870000,7226480.59000000,7217321.49610500,2878
1614603600000,2021-03-01 13:00:00,USDC/USDT,0.99850000,0.99870000,0.99840000,0.99840000,5949436.71000000,5940652.94111200,2481
1614600000000,2021-03-01 12:00:00,USDC/USDT,0.99860000,0.99890000,0.99840000,0.99850000,5535639.96000000,5527834.19941800,3613
1614596400000,2021-03-01 11:00:00,USDC/USDT,0.99900000,0.99910000,0.99830000,0.99860000,9684923.63000000,9671864.78137100,3299
1614592800000,2021-03-01 10:00:00,USDC/USDT,0.99880000,0.99920000,0.99860000,0.99900000,5649175.44000000,5643316.86318000,2921
1614589200000,2021-03-01 09:00:00,USDC/USDT,0.99890000,0.99900000,0.99840000,0.99870000,6751508.93000000,6742305.27382900,4637
1614585600000,2021-03-01 08:00:00,USDC/USDT,0.99920000,1.00010000,0.99840000,0.99890000,15943783.00000000,15929969.04528600,5589
1614582000000,2021-03-01 07:00:00,USDC/USDT,0.99900000,0.99930000,0.99890000,0.99920000,6379369.57000000,6373439.81858600,2283
1614578400000,2021-03-01 06:00:00,USDC/USDT,0.99910000,0.99930000,0.99890000,0.99900000,4831148.66000000,4826695.11201900,1431
1614574800000,2021-03-01 05:00:00,USDC/USDT,0.99910000,0.99910000,0.99880000,0.99910000,3312134.60000000,3308687.67159200,1643
1614571200000,2021-03-01 04:00:00,USDC/USDT,0.99900000,0.99920000,0.99890000,0.99910000,5082499.00000000,5077567.54487700,2359
1614567600000,2021-03-01 03:00:00,USDC/USDT,0.99820000,0.99900000,0.99810000,0.99900000,4360001.07000000,4354420.54114400,2643
1614564000000,2021-03-01 02:00:00,USDC/USDT,0.99820000,0.99960000,0.99780000,0.99820000,15270236.39000000,15246739.43763100,6239
1614560400000,2021-03-01 01:00:00,USDC/USDT,0.99860000,0.99860000,0.99810000,0.99820000,5580348.83000000,5571411.08605400,2350
1614556800000,2021-03-01 00:00:00,USDC/USDT,0.99840000,0.99890000,0.99810000,0.99860000,13377375.54000000,13355882.38674900,3500
1614553200000,2021-02-28 23:00:00,USDC/USDT,0.99820000,0.99840000,0.99770000,0.99830000,3528141.99000000,3521348.77563700,1789
1614549600000,2021-02-28 22:00:00,USDC/USDT,0.99810000,0.99830000,0.99710000,0.99830000,8400211.69000000,8382200.15124200,2257
1614546000000,2021-02-28 21:00:00,USDC/USDT,0.99860000,0.99870000,0.99800000,0.99800000,6463199.89000000,6450890.93376400,2440
1614542400000,2021-02-28 20:00:00,USDC/USDT,0.99870000,0.99870000,0.99800000,0.99860000,5482116.28000000,5473769.15849100,2422
1614538800000,2021-02-28 19:00:00,USDC/USDT,0.99930000,0.99940000,0.99870000,0.99870000,6117348.25000000,6111313.05081100,1800
1614535200000,2021-02-28 18:00:00,USDC/USDT,0.99950000,0.99960000,0.99910000,0.99930000,6294875.20000000,6290575.57080200,2259
1614531600000,2021-02-28 17:00:00,USDC/USDT,0.99880000,0.99990000,0.99870000,0.99950000,7756753.56000000,7750492.08622900,3294
1614528000000,2021-02-28 16:00:00,USDC/USDT,0.99980000,0.99990000,0.99820000,0.99880000,11191867.35000000,11182187.66074300,3137
1614524400000,2021-02-28 15:00:00,USDC/USDT,0.99960000,1.00010000,0.99940000,0.99980000,9131665.33000000,9129865.74120900,2858
1614520800000,2021-02-28 14:00:00,USDC/USDT,0.99970000,0.99980000,0.99930000,0.99970000,7244394.06000000,7241413.20726100,3511
1614517200000,2021-02-28 13:00:00,USDC/USDT,0.99960000,0.99990000,0.99950000,0.99960000,3432598.04000000,3431206.99693400,1620
1614513600000,2021-02-28 12:00:00,USDC/USDT,0.99970000,0.99970000,0.99940000,0.99960000,2918660.98000000,2917344.70638700,1726
1614510000000,2021-02-28 11:00:00,USDC/USDT,0.99960000,0.99970000,0.99950000,0.99960000,2947746.05000000,2946592.60622800,1240
1614506400000,2021-02-28 10:00:00,USDC/USDT,0.99940000,0.99960000,0.99940000,0.99960000,2353844.12000000,2352568.92036300,1218
1614502800000,2021-02-28 09:00:00,USDC/USDT,0.99920000,0.99950000,0.99920000,0.99940000,2886983.53000000,2885084.90197800,1552
1614499200000,2021-02-28 08:00:00,USDC/USDT,0.99960000,0.99970000,0.99920000,0.99930000,3747018.70000000,3745136.24214300,1447
1614495600000,2021-02-28 07:00:00,USDC/USDT,0.99960000,0.99990000,0.99900000,0.99960000,5998432.90000000,5996423.42685000,1912
1614492000000,2021-02-28 06:00:00,USDC/USDT,0.99920000,0.99990000,0.99890000,0.99950000,9060317.34000000,9055297.04304900,4150
1614488400000,2021-02-28 05:00:00,USDC/USDT,0.99890000,1.00010000,0.99880000,0.99910000,10907799.49000000,10903244.78456300,3150
1614484800000,2021-02-28 04:00:00,USDC/USDT,0.99910000,0.99910000,0.99870000,0.99890000,9382426.44000000,9372658.40720200,2339
1614481200000,2021-02-28 03:00:00,USDC/USDT,0.99940000,1.00000000,0.99900000,0.99910000,8927559.74000000,8920236.18479700,2858
1614477600000,2021-02-28 02:00:00,USDC/USDT,0.99950000,1.00000000,0.99920000,0.99950000,6827917.69000000,6824428.36214100,2622
1614474000000,2021-02-28 01:00:00,USDC/USDT,0.99920000,0.99950000,0.99920000,0.99940000,1960479.85000000,1959192.75370300,1241
1614470400000,2021-02-28 00:00:00,USDC/USDT,0.99920000,0.99930000,0.99910000,0.99920000,2832911.72000000,2830715.17471400,1374
1614466800000,2021-02-27 23:00:00,USDC/USDT,0.99940000,0.99950000,0.99910000,0.99930000,11647139.69000000,11639198.11672300,3936
1614463200000,2021-02-27 22:00:00,USDC/USDT,0.99940000,0.99950000,0.99920000,0.99940000,4554469.13000000,4551556.91237600,1564
1614459600000,2021-02-27 21:00:00,USDC/USDT,0.99950000,0.99950000,0.99920000,0.99950000,5179995.78000000,5176837.61884100,1550
1614456000000,2021-02-27 20:00:00,USDC/USDT,0.99940000,0.99950000,0.99940000,0.99950000,3291005.98000000,3289132.62191800,1382
1614452400000,2021-02-27 19:00:00,USDC/USDT,0.99950000,0.99960000,0.99940000,0.99950000,2187451.78000000,2186251.02224900,1231
1614448800000,2021-02-27 18:00:00,USDC/USDT,0.99950000,0.99960000,0.99940000,0.99960000,4817190.62000000,4814786.88222200,2615
1614445200000,2021-02-27 17:00:00,USDC/USDT,0.99950000,0.99980000,0.99940000,0.99950000,3347194.07000000,3345891.28201000,1618
1614441600000,2021-02-27 16:00:00,USDC/USDT,0.99940000,0.99960000,0.99940000,0.99950000,2211326.31000000,2210118.79148200,1208
1614438000000,2021-02-27 15:00:00,USDC/USDT,0.99950000,0.99980000,0.99940000,0.99940000,4268347.75000000,4266480.21968400,2547
1614434400000,2021-02-27 14:00:00,USDC/USDT,0.99980000,0.99980000,0.99930000,0.99950000,5744431.35000000,5741781.43193800,2277
1614430800000,2021-02-27 13:00:00,USDC/USDT,0.99990000,0.99990000,0.99950000,0.99970000,5351538.87000000,5349889.49864700,2275
1614427200000,2021-02-27 12:00:00,USDC/USDT,1.00000000,1.00000000,0.99980000,0.99990000,3878142.59000000,3877657.86431000,1844
1614423600000,2021-02-27 11:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,1.00000000,2096791.47000000,2096711.40993600,1114
1614420000000,2021-02-27 10:00:00,USDC/USDT,1.00010000,1.00020000,0.99980000,1.00000000,4406602.31000000,4406793.32288500,1486
1614416400000,2021-02-27 09:00:00,USDC/USDT,1.00020000,1.00030000,1.00010000,1.00010000,3102691.86000000,3103235.90115400,1697
1614412800000,2021-02-27 08:00:00,USDC/USDT,1.00010000,1.00040000,1.00010000,1.00020000,4362030.54000000,4362946.56909500,1672
1614409200000,2021-02-27 07:00:00,USDC/USDT,1.00030000,1.00040000,1.00000000,1.00010000,3784729.99000000,3785425.76629500,1495
1614405600000,2021-02-27 06:00:00,USDC/USDT,1.00030000,1.00050000,1.00020000,1.00040000,5297373.97000000,5298970.86713700,1744
1614402000000,2021-02-27 05:00:00,USDC/USDT,1.00010000,1.00040000,1.00010000,1.00030000,3368369.89000000,3369211.07739000,1834
1614398400000,2021-02-27 04:00:00,USDC/USDT,1.00020000,1.00030000,1.00010000,1.00010000,1470255.12000000,1470501.82836200,1031
1614394800000,2021-02-27 03:00:00,USDC/USDT,1.00040000,1.00050000,1.00020000,1.00020000,4824096.19000000,4825849.73596900,1899
1614391200000,2021-02-27 02:00:00,USDC/USDT,0.99980000,1.00040000,0.99980000,1.00040000,5931859.62000000,5933452.26668600,1839
1614387600000,2021-02-27 01:00:00,USDC/USDT,0.99990000,1.00010000,0.99970000,0.99990000,3854183.86000000,3853900.95913200,1506
1614384000000,2021-02-27 00:00:00,USDC/USDT,0.99970000,1.00030000,0.99960000,0.99980000,3881855.59000000,3881088.23839900,2385
1614380400000,2021-02-26 23:00:00,USDC/USDT,1.00010000,1.00010000,0.99940000,0.99970000,3546335.87000000,3546037.83049900,1754
1614376800000,2021-02-26 22:00:00,USDC/USDT,1.00010000,1.00020000,1.00000000,1.00000000,5162624.74000000,5162783.03592300,1850
1614373200000,2021-02-26 21:00:00,USDC/USDT,1.00010000,1.00030000,0.99970000,1.00000000,9532231.35000000,9532705.49524800,2290
1614369600000,2021-02-26 20:00:00,USDC/USDT,1.00030000,1.00040000,1.00010000,1.00020000,6610169.46000000,6612009.69863300,2311
1614366000000,2021-02-26 19:00:00,USDC/USDT,0.99990000,1.00030000,0.99980000,1.00030000,5416377.11000000,5416666.27532800,2132
1614362400000,2021-02-26 18:00:00,USDC/USDT,0.99940000,1.00010000,0.99930000,0.99990000,10911979.65000000,10906898.27247200,5476
1614358800000,2021-02-26 17:00:00,USDC/USDT,0.99950000,0.99950000,0.99930000,0.99940000,10397281.22000000,10390969.80287100,3743
1614355200000,2021-02-26 16:00:00,USDC/USDT,1.00000000,1.00010000,0.99930000,0.99940000,13358961.45000000,13354444.92264900,3408
1614351600000,2021-02-26 15:00:00,USDC/USDT,1.00000000,1.00020000,0.99990000,1.00000000,9048693.74000000,9048684.06997900,2725
1614348000000,2021-02-26 14:00:00,USDC/USDT,1.00020000,1.00040000,0.99990000,0.99990000,5888775.57000000,5889705.94341700,2460
1614344400000,2021-02-26 13:00:00,USDC/USDT,1.00020000,1.00030000,1.00000000,1.00010000,3432479.11000000,3432908.36831400,1608
1614340800000,2021-02-26 12:00:00,USDC/USDT,1.00030000,1.00050000,1.00020000,1.00020000,9387526.36000000,9390601.90387600,2422
1614337200000,2021-02-26 11:00:00,USDC/USDT,1.00030000,1.00040000,1.00010000,1.00030000,12807575.15000000,12811399.78051600,4590
1614333600000,2021-02-26 10:00:00,USDC/USDT,1.00010000,1.00040000,1.00000000,1.00030000,21825529.65000000,21831049.05874300,4824
1614330000000,2021-02-26 09:00:00,USDC/USDT,1.00000000,1.00020000,0.99950000,1.00000000,6809419.79000000,6808770.53891000,2397
1614326400000,2021-02-26 08:00:00,USDC/USDT,1.00030000,1.00040000,0.99980000,0.99990000,6476823.02000000,6477089.64932100,2684
1614322800000,2021-02-26 07:00:00,USDC/USDT,1.00020000,1.00030000,0.99980000,1.00020000,5134658.25000000,5134886.65891900,2966
1614319200000,2021-02-26 06:00:00,USDC/USDT,1.00000000,1.00020000,0.99980000,1.00010000,4185448.32000000,4185428.23624900,2142
1614315600000,2021-02-26 05:00:00,USDC/USDT,1.00000000,1.00020000,1.00000000,1.00000000,3434589.47000000,3434917.54784800,1721
1614312000000,2021-02-26 04:00:00,USDC/USDT,0.99960000,1.00010000,0.99960000,1.00010000,2943333.48000000,2942765.36533600,1740
1614308400000,2021-02-26 03:00:00,USDC/USDT,0.99970000,0.99980000,0.99920000,0.99960000,4501633.58000000,4499575.39048700,1558
1614304800000,2021-02-26 02:00:00,USDC/USDT,0.99970000,0.99970000,0.99950000,0.99960000,4743528.54000000,4741736.05828000,1799
1614301200000,2021-02-26 01:00:00,USDC/USDT,1.00020000,1.00040000,0.99960000,0.99970000,6986018.34000000,6986025.69109200,2870
1614297600000,2021-02-26 00:00:00,USDC/USDT,1.00000000,1.00050000,0.99990000,1.00020000,14951344.77000000,14955426.80042300,5296
1614294000000,2021-02-25 23:00:00,USDC/USDT,1.00030000,1.00040000,1.00000000,1.00010000,6172666.90000000,6174137.94068200,2074
1614290400000,2021-02-25 22:00:00,USDC/USDT,1.00020000,1.00040000,1.00000000,1.00030000,13670840.88000000,13674340.01144600,4083
1614286800000,2021-02-25 21:00:00,USDC/USDT,1.00020000,1.00030000,1.00000000,1.00020000,5411513.08000000,5412338.95803200,1927
1614283200000,2021-02-25 20:00:00,USDC/USDT,0.99940000,1.00020000,0.99940000,1.00010000,4291445.55000000,4291115.13949600,2257
1614279600000,2021-02-25 19:00:00,USDC/USDT,0.99980000,1.00010000,0.99930000,0.99940000,6615866.02000000,6613922.00597600,2581
1614276000000,2021-02-25 18:00:00,USDC/USDT,1.00000000,1.00030000,0.99930000,0.99970000,9292906.66000000,9291349.60015200,2455
1614272400000,2021-02-25 17:00:00,USDC/USDT,0.99960000,1.00000000,0.99950000,1.00000000,5793920.44000000,5792271.61464800,2415
1614268800000,2021-02-25 16:00:00,USDC/USDT,0.99990000,1.00000000,0.99930000,0.99970000,14143686.80000000,14140296.17562000,4677
1614265200000,2021-02-25 15:00:00,USDC/USDT,0.99950000,0.99990000,0.99930000,0.99980000,8445107.65000000,8440540.81549700,2575
1614261600000,2021-02-25 14:00:00,USDC/USDT,0.99970000,0.99970000,0.99940000,0.99950000,3917090.71000000,3915246.27246100,1850
1614258000000,2021-02-25 13:00:00,USDC/USDT,0.99970000,0.99980000,0.99920000,0.99970000,7214891.99000000,7210929.45608700,3624
1614254400000,2021-02-25 12:00:00,USDC/USDT,0.99930000,0.99980000,0.99920000,0.99960000,6329634.97000000,6325978.54142900,3643
1614250800000,2021-02-25 11:00:00,USDC/USDT,0.99910000,0.99950000,0.99890000,0.99920000,5691483.08000000,5686534.57405200,3078
1614247200000,2021-02-25 10:00:00,USDC/USDT,0.99930000,0.99930000,0.99890000,0.99910000,7611981.05000000,7605233.98358400,3360
1614243600000,2021-02-25 09:00:00,USDC/USDT,0.99920000,0.99960000,0.99910000,0.99920000,7674924.60000000,7669586.65021100,3362
1614240000000,2021-02-25 08:00:00,USDC/USDT,0.99910000,0.99920000,0.99900000,0.99920000,9209184.14000000,9201261.98681900,5889
1614236400000,2021-02-25 07:00:00,USDC/USDT,0.99940000,0.99940000,0.99910000,0.99920000,11759361.59000000,11750418.55952000,5197
1614232800000,2021-02-25 06:00:00,USDC/USDT,0.99940000,0.99940000,0.99920000,0.99930000,6956827.14000000,6952099.83176000,1433
1614229200000,2021-02-25 05:00:00,USDC/USDT,0.99970000,0.99990000,0.99930000,0.99940000,2769358.11000000,2767973.83311900,1263
1614225600000,2021-02-25 04:00:00,USDC/USDT,0.99960000,1.00010000,0.99930000,0.99970000,6089686.84000000,6087737.62249000,1600
1614222000000,2021-02-25 03:00:00,USDC/USDT,0.99970000,1.00000000,0.99930000,0.99960000,8796505.91000000,8792629.83942600,2220
1614218400000,2021-02-25 02:00:00,USDC/USDT,1.00010000,1.00020000,0.99940000,0.99960000,4758526.24000000,4757175.51573500,1545
1614214800000,2021-02-25 01:00:00,USDC/USDT,0.99970000,1.00020000,0.99950000,1.00010000,5450326.31000000,5448600.75753600,1346
1614211200000,2021-02-25 00:00:00,USDC/USDT,0.99950000,0.99970000,0.99930000,0.99970000,5525809.26000000,5522941.34867100,1730
1614207600000,2021-02-24 23:00:00,USDC/USDT,0.99980000,0.99980000,0.99930000,0.99950000,5291958.63000000,5289257.89667100,1863
1614204000000,2021-02-24 22:00:00,USDC/USDT,0.99990000,1.00050000,0.99950000,0.99980000,6318962.87000000,6318236.77931000,2586
1614200400000,2021-02-24 21:00:00,USDC/USDT,0.99970000,1.00020000,0.99930000,0.99990000,5643887.34000000,5642080.49386200,2499
1614196800000,2021-02-24 20:00:00,USDC/USDT,0.99970000,0.99990000,0.99940000,0.99970000,5251699.41000000,5250218.63746400,2876
1614193200000,2021-02-24 19:00:00,USDC/USDT,0.99950000,1.00020000,0.99930000,0.99970000,8308981.49000000,8305677.83059800,2508
